0001_04_024	0001	train/images/0001_04_024.png	train/masks/0001_04_024.png	train/points/0001_04_024.json
0001_04_026	0001	train/images/0001_04_026.png	train/masks/0001_04_026.png	train/points/0001_04_026.json
0001_04_031	0001	train/images/0001_04_031.png	train/masks/0001_04_031.png	train/points/0001_04_031.json
0001_04_035	0001	train/images/0001_04_035.png	train/masks/0001_04_035.png	train/points/0001_04_035.json
0001_04_041	0001	train/images/0001_04_041.png	train/masks/0001_04_041.png	train/points/0001_04_041.json
0001_04_043	0001	train/images/0001_04_043.png	train/masks/0001_04_043.png	train/points/0001_04_043.json
0001_06_007	0001	train/images/0001_06_007.png	train/masks/0001_06_007.png	train/points/0001_06_007.json
0001_06_025	0001	train/images/0001_06_025.png	train/masks/0001_06_025.png	train/points/0001_06_025.json
0001_06_035	0001	train/images/0001_06_035.png	train/masks/0001_06_035.png	train/points/0001_06_035.json
0001_06_036	0001	train/images/0001_06_036.png	train/masks/0001_06_036.png	train/points/0001_06_036.json
0001_08_007	0001	train/images/0001_08_007.png	train/masks/0001_08_007.png	train/points/0001_08_007.json
0001_08_008	0001	train/images/0001_08_008.png	train/masks/0001_08_008.png	train/points/0001_08_008.json
0001_08_011	0001	train/images/0001_08_011.png	train/masks/0001_08_011.png	train/points/0001_08_011.json
0001_08_013	0001	train/images/0001_08_013.png	train/masks/0001_08_013.png	train/points/0001_08_013.json
0001_08_014	0001	train/images/0001_08_014.png	train/masks/0001_08_014.png	train/points/0001_08_014.json
0001_08_018	0001	train/images/0001_08_018.png	train/masks/0001_08_018.png	train/points/0001_08_018.json
0001_08_022	0001	train/images/0001_08_022.png	train/masks/0001_08_022.png	train/points/0001_08_022.json
0001_08_023	0001	train/images/0001_08_023.png	train/masks/0001_08_023.png	train/points/0001_08_023.json
0001_08_024	0001	train/images/0001_08_024.png	train/masks/0001_08_024.png	train/points/0001_08_024.json
0001_08_026	0001	train/images/0001_08_026.png	train/masks/0001_08_026.png	train/points/0001_08_026.json
0001_08_028	0001	train/images/0001_08_028.png	train/masks/0001_08_028.png	train/points/0001_08_028.json
0001_08_030	0001	train/images/0001_08_030.png	train/masks/0001_08_030.png	train/points/0001_08_030.json
0001_08_032	0001	train/images/0001_08_032.png	train/masks/0001_08_032.png	train/points/0001_08_032.json
0001_08_033	0001	train/images/0001_08_033.png	train/masks/0001_08_033.png	train/points/0001_08_033.json
0001_08_034	0001	train/images/0001_08_034.png	train/masks/0001_08_034.png	train/points/0001_08_034.json
0001_08_036	0001	train/images/0001_08_036.png	train/masks/0001_08_036.png	train/points/0001_08_036.json
0001_09_001	0001	train/images/0001_09_001.png	train/masks/0001_09_001.png	train/points/0001_09_001.json
0001_09_003	0001	train/images/0001_09_003.png	train/masks/0001_09_003.png	train/points/0001_09_003.json
0001_09_010	0001	train/images/0001_09_010.png	train/masks/0001_09_010.png	train/points/0001_09_010.json
0001_09_013	0001	train/images/0001_09_013.png	train/masks/0001_09_013.png	train/points/0001_09_013.json
0001_09_014	0001	train/images/0001_09_014.png	train/masks/0001_09_014.png	train/points/0001_09_014.json
0001_09_022	0001	train/images/0001_09_022.png	train/masks/0001_09_022.png	train/points/0001_09_022.json
0001_09_023	0001	train/images/0001_09_023.png	train/masks/0001_09_023.png	train/points/0001_09_023.json
0001_09_034	0001	train/images/0001_09_034.png	train/masks/0001_09_034.png	train/points/0001_09_034.json
0001_09_041	0001	train/images/0001_09_041.png	train/masks/0001_09_041.png	train/points/0001_09_041.json
0001_09_044	0001	train/images/0001_09_044.png	train/masks/0001_09_044.png	train/points/0001_09_044.json
0001_09_045	0001	train/images/0001_09_045.png	train/masks/0001_09_045.png	train/points/0001_09_045.json
0001_09_046	0001	train/images/0001_09_046.png	train/masks/0001_09_046.png	train/points/0001_09_046.json
0001_09_047	0001	train/images/0001_09_047.png	train/masks/0001_09_047.png	train/points/0001_09_047.json
0001_09_051	0001	train/images/0001_09_051.png	train/masks/0001_09_051.png	train/points/0001_09_051.json
001_045	0001	train/images/001_045.png	train/masks/001_045.png	train/points/001_045.json
001_046	0001	train/images/001_046.png	train/masks/001_046.png	train/points/001_046.json
0002_07_038	0002	train/images/0002_07_038.png	train/masks/0002_07_038.png	train/points/0002_07_038.json
0002_07_039	0002	train/images/0002_07_039.png	train/masks/0002_07_039.png	train/points/0002_07_039.json
0002_08_018	0002	train/images/0002_08_018.png	train/masks/0002_08_018.png	train/points/0002_08_018.json
0002_08_023	0002	train/images/0002_08_023.png	train/masks/0002_08_023.png	train/points/0002_08_023.json
0002_13_013	0002	train/images/0002_13_013.png	train/masks/0002_13_013.png	train/points/0002_13_013.json
0002_13_023	0002	train/images/0002_13_023.png	train/masks/0002_13_023.png	train/points/0002_13_023.json
0002_13_028	0002	train/images/0002_13_028.png	train/masks/0002_13_028.png	train/points/0002_13_028.json
0002_14_008	0002	train/images/0002_14_008.png	train/masks/0002_14_008.png	train/points/0002_14_008.json
0002_14_016	0002	train/images/0002_14_016.png	train/masks/0002_14_016.png	train/points/0002_14_016.json
0002_14_020	0002	train/images/0002_14_020.png	train/masks/0002_14_020.png	train/points/0002_14_020.json
0002_14_032	0002	train/images/0002_14_032.png	train/masks/0002_14_032.png	train/points/0002_14_032.json
0002_15_008	0002	train/images/0002_15_008.png	train/masks/0002_15_008.png	train/points/0002_15_008.json
0002_15_024	0002	train/images/0002_15_024.png	train/masks/0002_15_024.png	train/points/0002_15_024.json
0002_16_016	0002	train/images/0002_16_016.png	train/masks/0002_16_016.png	train/points/0002_16_016.json
0002_16_029	0002	train/images/0002_16_029.png	train/masks/0002_16_029.png	train/points/0002_16_029.json
002_026	0002	train/images/002_026.png	train/masks/002_026.png	train/points/002_026.json
002_027	0002	train/images/002_027.png	train/masks/002_027.png	train/points/002_027.json
002_028	0002	train/images/002_028.png	train/masks/002_028.png	train/points/002_028.json
002_030	0002	train/images/002_030.png	train/masks/002_030.png	train/points/002_030.json
002_031	0002	train/images/002_031.png	train/masks/002_031.png	train/points/002_031.json
002_032	0002	train/images/002_032.png	train/masks/002_032.png	train/points/002_032.json
002_033	0002	train/images/002_033.png	train/masks/002_033.png	train/points/002_033.json
002_034	0002	train/images/002_034.png	train/masks/002_034.png	train/points/002_034.json
002_035	0002	train/images/002_035.png	train/masks/002_035.png	train/points/002_035.json
002_038	0002	train/images/002_038.png	train/masks/002_038.png	train/points/002_038.json
0003_01_001	0003	train/images/0003_01_001.png	train/masks/0003_01_001.png	train/points/0003_01_001.json
0003_01_003	0003	train/images/0003_01_003.png	train/masks/0003_01_003.png	train/points/0003_01_003.json
0003_01_004	0003	train/images/0003_01_004.png	train/masks/0003_01_004.png	train/points/0003_01_004.json
0003_01_014	0003	train/images/0003_01_014.png	train/masks/0003_01_014.png	train/points/0003_01_014.json
0003_01_021	0003	train/images/0003_01_021.png	train/masks/0003_01_021.png	train/points/0003_01_021.json
0003_01_025	0003	train/images/0003_01_025.png	train/masks/0003_01_025.png	train/points/0003_01_025.json
0003_01_028	0003	train/images/0003_01_028.png	train/masks/0003_01_028.png	train/points/0003_01_028.json
0003_01_030	0003	train/images/0003_01_030.png	train/masks/0003_01_030.png	train/points/0003_01_030.json
0003_01_050	0003	train/images/0003_01_050.png	train/masks/0003_01_050.png	train/points/0003_01_050.json
0003_05_006	0003	train/images/0003_05_006.png	train/masks/0003_05_006.png	train/points/0003_05_006.json
0003_05_016	0003	train/images/0003_05_016.png	train/masks/0003_05_016.png	train/points/0003_05_016.json
0003_05_023	0003	train/images/0003_05_023.png	train/masks/0003_05_023.png	train/points/0003_05_023.json
0003_05_026	0003	train/images/0003_05_026.png	train/masks/0003_05_026.png	train/points/0003_05_026.json
0003_05_032	0003	train/images/0003_05_032.png	train/masks/0003_05_032.png	train/points/0003_05_032.json
0003_05_035	0003	train/images/0003_05_035.png	train/masks/0003_05_035.png	train/points/0003_05_035.json
0003_05_036	0003	train/images/0003_05_036.png	train/masks/0003_05_036.png	train/points/0003_05_036.json
0003_05_041	0003	train/images/0003_05_041.png	train/masks/0003_05_041.png	train/points/0003_05_041.json
0003_05_042	0003	train/images/0003_05_042.png	train/masks/0003_05_042.png	train/points/0003_05_042.json
0003_05_043	0003	train/images/0003_05_043.png	train/masks/0003_05_043.png	train/points/0003_05_043.json
0003_05_044	0003	train/images/0003_05_044.png	train/masks/0003_05_044.png	train/points/0003_05_044.json
0003_05_046	0003	train/images/0003_05_046.png	train/masks/0003_05_046.png	train/points/0003_05_046.json
0003_05_048	0003	train/images/0003_05_048.png	train/masks/0003_05_048.png	train/points/0003_05_048.json
0003_05_049	0003	train/images/0003_05_049.png	train/masks/0003_05_049.png	train/points/0003_05_049.json
0003_05_054	0003	train/images/0003_05_054.png	train/masks/0003_05_054.png	train/points/0003_05_054.json
0003_07_004	0003	train/images/0003_07_004.png	train/masks/0003_07_004.png	train/points/0003_07_004.json
0003_07_005	0003	train/images/0003_07_005.png	train/masks/0003_07_005.png	train/points/0003_07_005.json
0003_07_006	0003	train/images/0003_07_006.png	train/masks/0003_07_006.png	train/points/0003_07_006.json
0003_07_007	0003	train/images/0003_07_007.png	train/masks/0003_07_007.png	train/points/0003_07_007.json
0003_07_008	0003	train/images/0003_07_008.png	train/masks/0003_07_008.png	train/points/0003_07_008.json
0003_07_012	0003	train/images/0003_07_012.png	train/masks/0003_07_012.png	train/points/0003_07_012.json
0003_07_014	0003	train/images/0003_07_014.png	train/masks/0003_07_014.png	train/points/0003_07_014.json
0003_07_015	0003	train/images/0003_07_015.png	train/masks/0003_07_015.png	train/points/0003_07_015.json
0003_07_016	0003	train/images/0003_07_016.png	train/masks/0003_07_016.png	train/points/0003_07_016.json
0003_07_019	0003	train/images/0003_07_019.png	train/masks/0003_07_019.png	train/points/0003_07_019.json
0003_07_021	0003	train/images/0003_07_021.png	train/masks/0003_07_021.png	train/points/0003_07_021.json
0003_07_022	0003	train/images/0003_07_022.png	train/masks/0003_07_022.png	train/points/0003_07_022.json
0003_07_024	0003	train/images/0003_07_024.png	train/masks/0003_07_024.png	train/points/0003_07_024.json
0003_07_027	0003	train/images/0003_07_027.png	train/masks/0003_07_027.png	train/points/0003_07_027.json
0003_07_028	0003	train/images/0003_07_028.png	train/masks/0003_07_028.png	train/points/0003_07_028.json
0003_07_031	0003	train/images/0003_07_031.png	train/masks/0003_07_031.png	train/points/0003_07_031.json
0003_07_034	0003	train/images/0003_07_034.png	train/masks/0003_07_034.png	train/points/0003_07_034.json
0003_08_005	0003	train/images/0003_08_005.png	train/masks/0003_08_005.png	train/points/0003_08_005.json
0003_08_006	0003	train/images/0003_08_006.png	train/masks/0003_08_006.png	train/points/0003_08_006.json
0003_08_007	0003	train/images/0003_08_007.png	train/masks/0003_08_007.png	train/points/0003_08_007.json
0003_08_011	0003	train/images/0003_08_011.png	train/masks/0003_08_011.png	train/points/0003_08_011.json
0003_08_013	0003	train/images/0003_08_013.png	train/masks/0003_08_013.png	train/points/0003_08_013.json
0003_08_014	0003	train/images/0003_08_014.png	train/masks/0003_08_014.png	train/points/0003_08_014.json
0003_08_020	0003	train/images/0003_08_020.png	train/masks/0003_08_020.png	train/points/0003_08_020.json
0003_08_021	0003	train/images/0003_08_021.png	train/masks/0003_08_021.png	train/points/0003_08_021.json
0003_08_024	0003	train/images/0003_08_024.png	train/masks/0003_08_024.png	train/points/0003_08_024.json
0003_08_025	0003	train/images/0003_08_025.png	train/masks/0003_08_025.png	train/points/0003_08_025.json
0003_08_026	0003	train/images/0003_08_026.png	train/masks/0003_08_026.png	train/points/0003_08_026.json
0003_08_027	0003	train/images/0003_08_027.png	train/masks/0003_08_027.png	train/points/0003_08_027.json
0003_08_028	0003	train/images/0003_08_028.png	train/masks/0003_08_028.png	train/points/0003_08_028.json
0003_08_032	0003	train/images/0003_08_032.png	train/masks/0003_08_032.png	train/points/0003_08_032.json
0003_08_034	0003	train/images/0003_08_034.png	train/masks/0003_08_034.png	train/points/0003_08_034.json
0003_08_035	0003	train/images/0003_08_035.png	train/masks/0003_08_035.png	train/points/0003_08_035.json
0003_08_036	0003	train/images/0003_08_036.png	train/masks/0003_08_036.png	train/points/0003_08_036.json
0003_09_002	0003	train/images/0003_09_002.png	train/masks/0003_09_002.png	train/points/0003_09_002.json
0003_09_003	0003	train/images/0003_09_003.png	train/masks/0003_09_003.png	train/points/0003_09_003.json
0003_09_004	0003	train/images/0003_09_004.png	train/masks/0003_09_004.png	train/points/0003_09_004.json
0003_09_011	0003	train/images/0003_09_011.png	train/masks/0003_09_011.png	train/points/0003_09_011.json
0003_09_013	0003	train/images/0003_09_013.png	train/masks/0003_09_013.png	train/points/0003_09_013.json
0003_09_014	0003	train/images/0003_09_014.png	train/masks/0003_09_014.png	train/points/0003_09_014.json
0003_09_015	0003	train/images/0003_09_015.png	train/masks/0003_09_015.png	train/points/0003_09_015.json
0003_09_018	0003	train/images/0003_09_018.png	train/masks/0003_09_018.png	train/points/0003_09_018.json
0003_09_020	0003	train/images/0003_09_020.png	train/masks/0003_09_020.png	train/points/0003_09_020.json
0003_09_022	0003	train/images/0003_09_022.png	train/masks/0003_09_022.png	train/points/0003_09_022.json
0003_09_024	0003	train/images/0003_09_024.png	train/masks/0003_09_024.png	train/points/0003_09_024.json
0003_09_026	0003	train/images/0003_09_026.png	train/masks/0003_09_026.png	train/points/0003_09_026.json
0003_09_028	0003	train/images/0003_09_028.png	train/masks/0003_09_028.png	train/points/0003_09_028.json
0003_09_029	0003	train/images/0003_09_029.png	train/masks/0003_09_029.png	train/points/0003_09_029.json
0003_09_030	0003	train/images/0003_09_030.png	train/masks/0003_09_030.png	train/points/0003_09_030.json
0003_09_031	0003	train/images/0003_09_031.png	train/masks/0003_09_031.png	train/points/0003_09_031.json
0003_09_034	0003	train/images/0003_09_034.png	train/masks/0003_09_034.png	train/points/0003_09_034.json
0003_09_036	0003	train/images/0003_09_036.png	train/masks/0003_09_036.png	train/points/0003_09_036.json
003_029	0003	train/images/003_029.png	train/masks/003_029.png	train/points/003_029.json
003_030	0003	train/images/003_030.png	train/masks/003_030.png	train/points/003_030.json
003_031	0003	train/images/003_031.png	train/masks/003_031.png	train/points/003_031.json
003_032	0003	train/images/003_032.png	train/masks/003_032.png	train/points/003_032.json
003_033	0003	train/images/003_033.png	train/masks/003_033.png	train/points/003_033.json
003_034	0003	train/images/003_034.png	train/masks/003_034.png	train/points/003_034.json
003_035	0003	train/images/003_035.png	train/masks/003_035.png	train/points/003_035.json
0004_15_010	0004	train/images/0004_15_010.png	train/masks/0004_15_010.png	train/points/0004_15_010.json
0004_15_028	0004	train/images/0004_15_028.png	train/masks/0004_15_028.png	train/points/0004_15_028.json
0004_15_029	0004	train/images/0004_15_029.png	train/masks/0004_15_029.png	train/points/0004_15_029.json
0004_15_035	0004	train/images/0004_15_035.png	train/masks/0004_15_035.png	train/points/0004_15_035.json
0004_15_045	0004	train/images/0004_15_045.png	train/masks/0004_15_045.png	train/points/0004_15_045.json
0004_15_047	0004	train/images/0004_15_047.png	train/masks/0004_15_047.png	train/points/0004_15_047.json
0004_15_051	0004	train/images/0004_15_051.png	train/masks/0004_15_051.png	train/points/0004_15_051.json
0004_15_052	0004	train/images/0004_15_052.png	train/masks/0004_15_052.png	train/points/0004_15_052.json
0004_15_055	0004	train/images/0004_15_055.png	train/masks/0004_15_055.png	train/points/0004_15_055.json
0004_21_003	0004	train/images/0004_21_003.png	train/masks/0004_21_003.png	train/points/0004_21_003.json
0004_21_006	0004	train/images/0004_21_006.png	train/masks/0004_21_006.png	train/points/0004_21_006.json
0004_21_016	0004	train/images/0004_21_016.png	train/masks/0004_21_016.png	train/points/0004_21_016.json
0004_21_028	0004	train/images/0004_21_028.png	train/masks/0004_21_028.png	train/points/0004_21_028.json
0004_21_046	0004	train/images/0004_21_046.png	train/masks/0004_21_046.png	train/points/0004_21_046.json
0004_27_002	0004	train/images/0004_27_002.png	train/masks/0004_27_002.png	train/points/0004_27_002.json
0004_27_003	0004	train/images/0004_27_003.png	train/masks/0004_27_003.png	train/points/0004_27_003.json
0004_27_006	0004	train/images/0004_27_006.png	train/masks/0004_27_006.png	train/points/0004_27_006.json
0004_27_009	0004	train/images/0004_27_009.png	train/masks/0004_27_009.png	train/points/0004_27_009.json
0004_27_010	0004	train/images/0004_27_010.png	train/masks/0004_27_010.png	train/points/0004_27_010.json
0004_27_015	0004	train/images/0004_27_015.png	train/masks/0004_27_015.png	train/points/0004_27_015.json
0004_27_016	0004	train/images/0004_27_016.png	train/masks/0004_27_016.png	train/points/0004_27_016.json
0004_27_023	0004	train/images/0004_27_023.png	train/masks/0004_27_023.png	train/points/0004_27_023.json
0004_27_024	0004	train/images/0004_27_024.png	train/masks/0004_27_024.png	train/points/0004_27_024.json
0004_27_025	0004	train/images/0004_27_025.png	train/masks/0004_27_025.png	train/points/0004_27_025.json
0004_27_026	0004	train/images/0004_27_026.png	train/masks/0004_27_026.png	train/points/0004_27_026.json
0004_27_035	0004	train/images/0004_27_035.png	train/masks/0004_27_035.png	train/points/0004_27_035.json
0004_27_037	0004	train/images/0004_27_037.png	train/masks/0004_27_037.png	train/points/0004_27_037.json
0004_27_044	0004	train/images/0004_27_044.png	train/masks/0004_27_044.png	train/points/0004_27_044.json
0004_27_045	0004	train/images/0004_27_045.png	train/masks/0004_27_045.png	train/points/0004_27_045.json
0004_27_046	0004	train/images/0004_27_046.png	train/masks/0004_27_046.png	train/points/0004_27_046.json
0004_27_047	0004	train/images/0004_27_047.png	train/masks/0004_27_047.png	train/points/0004_27_047.json
0004_27_048	0004	train/images/0004_27_048.png	train/masks/0004_27_048.png	train/points/0004_27_048.json
0004_27_049	0004	train/images/0004_27_049.png	train/masks/0004_27_049.png	train/points/0004_27_049.json
0004_27_050	0004	train/images/0004_27_050.png	train/masks/0004_27_050.png	train/points/0004_27_050.json
0004_27_051	0004	train/images/0004_27_051.png	train/masks/0004_27_051.png	train/points/0004_27_051.json
0004_27_052	0004	train/images/0004_27_052.png	train/masks/0004_27_052.png	train/points/0004_27_052.json
0004_31_001	0004	train/images/0004_31_001.png	train/masks/0004_31_001.png	train/points/0004_31_001.json
0004_31_005	0004	train/images/0004_31_005.png	train/masks/0004_31_005.png	train/points/0004_31_005.json
0004_31_006	0004	train/images/0004_31_006.png	train/masks/0004_31_006.png	train/points/0004_31_006.json
0004_31_008	0004	train/images/0004_31_008.png	train/masks/0004_31_008.png	train/points/0004_31_008.json
0004_31_010	0004	train/images/0004_31_010.png	train/masks/0004_31_010.png	train/points/0004_31_010.json
0004_31_018	0004	train/images/0004_31_018.png	train/masks/0004_31_018.png	train/points/0004_31_018.json
0004_31_025	0004	train/images/0004_31_025.png	train/masks/0004_31_025.png	train/points/0004_31_025.json
0004_31_028	0004	train/images/0004_31_028.png	train/masks/0004_31_028.png	train/points/0004_31_028.json
0004_31_031	0004	train/images/0004_31_031.png	train/masks/0004_31_031.png	train/points/0004_31_031.json
0004_31_032	0004	train/images/0004_31_032.png	train/masks/0004_31_032.png	train/points/0004_31_032.json
0004_31_033	0004	train/images/0004_31_033.png	train/masks/0004_31_033.png	train/points/0004_31_033.json
0004_31_035	0004	train/images/0004_31_035.png	train/masks/0004_31_035.png	train/points/0004_31_035.json
0004_31_037	0004	train/images/0004_31_037.png	train/masks/0004_31_037.png	train/points/0004_31_037.json
0004_31_038	0004	train/images/0004_31_038.png	train/masks/0004_31_038.png	train/points/0004_31_038.json
0004_31_040	0004	train/images/0004_31_040.png	train/masks/0004_31_040.png	train/points/0004_31_040.json
0004_31_043	0004	train/images/0004_31_043.png	train/masks/0004_31_043.png	train/points/0004_31_043.json
0004_31_045	0004	train/images/0004_31_045.png	train/masks/0004_31_045.png	train/points/0004_31_045.json
0004_31_046	0004	train/images/0004_31_046.png	train/masks/0004_31_046.png	train/points/0004_31_046.json
0004_31_050	0004	train/images/0004_31_050.png	train/masks/0004_31_050.png	train/points/0004_31_050.json
0004_31_051	0004	train/images/0004_31_051.png	train/masks/0004_31_051.png	train/points/0004_31_051.json
0004_31_054	0004	train/images/0004_31_054.png	train/masks/0004_31_054.png	train/points/0004_31_054.json
0005_01_003	0005	train/images/0005_01_003.png	train/masks/0005_01_003.png	train/points/0005_01_003.json
0005_01_003_01	0005	train/images/0005_01_003_01.png	train/masks/0005_01_003_01.png	train/points/0005_01_003_01.json
0005_01_004	0005	train/images/0005_01_004.png	train/masks/0005_01_004.png	train/points/0005_01_004.json
0005_01_004_01	0005	train/images/0005_01_004_01.png	train/masks/0005_01_004_01.png	train/points/0005_01_004_01.json
0005_01_007	0005	train/images/0005_01_007.png	train/masks/0005_01_007.png	train/points/0005_01_007.json
0005_01_007_01	0005	train/images/0005_01_007_01.png	train/masks/0005_01_007_01.png	train/points/0005_01_007_01.json
0005_01_010	0005	train/images/0005_01_010.png	train/masks/0005_01_010.png	train/points/0005_01_010.json
0005_01_014	0005	train/images/0005_01_014.png	train/masks/0005_01_014.png	train/points/0005_01_014.json
0005_01_015	0005	train/images/0005_01_015.png	train/masks/0005_01_015.png	train/points/0005_01_015.json
0005_01_017	0005	train/images/0005_01_017.png	train/masks/0005_01_017.png	train/points/0005_01_017.json
0005_01_018	0005	train/images/0005_01_018.png	train/masks/0005_01_018.png	train/points/0005_01_018.json
0005_01_019	0005	train/images/0005_01_019.png	train/masks/0005_01_019.png	train/points/0005_01_019.json
0005_01_021	0005	train/images/0005_01_021.png	train/masks/0005_01_021.png	train/points/0005_01_021.json
0005_01_022	0005	train/images/0005_01_022.png	train/masks/0005_01_022.png	train/points/0005_01_022.json
0005_01_023	0005	train/images/0005_01_023.png	train/masks/0005_01_023.png	train/points/0005_01_023.json
0005_01_025	0005	train/images/0005_01_025.png	train/masks/0005_01_025.png	train/points/0005_01_025.json
0005_01_027	0005	train/images/0005_01_027.png	train/masks/0005_01_027.png	train/points/0005_01_027.json
0005_01_028	0005	train/images/0005_01_028.png	train/masks/0005_01_028.png	train/points/0005_01_028.json
0005_01_029	0005	train/images/0005_01_029.png	train/masks/0005_01_029.png	train/points/0005_01_029.json
0005_01_030	0005	train/images/0005_01_030.png	train/masks/0005_01_030.png	train/points/0005_01_030.json
0005_01_033	0005	train/images/0005_01_033.png	train/masks/0005_01_033.png	train/points/0005_01_033.json
0005_01_036	0005	train/images/0005_01_036.png	train/masks/0005_01_036.png	train/points/0005_01_036.json
0005_01_040	0005	train/images/0005_01_040.png	train/masks/0005_01_040.png	train/points/0005_01_040.json
0005_01_042	0005	train/images/0005_01_042.png	train/masks/0005_01_042.png	train/points/0005_01_042.json
0005_05_001	0005	train/images/0005_05_001.png	train/masks/0005_05_001.png	train/points/0005_05_001.json
0005_05_005	0005	train/images/0005_05_005.png	train/masks/0005_05_005.png	train/points/0005_05_005.json
0005_05_006	0005	train/images/0005_05_006.png	train/masks/0005_05_006.png	train/points/0005_05_006.json
0005_05_007	0005	train/images/0005_05_007.png	train/masks/0005_05_007.png	train/points/0005_05_007.json
0005_05_008	0005	train/images/0005_05_008.png	train/masks/0005_05_008.png	train/points/0005_05_008.json
0005_05_011	0005	train/images/0005_05_011.png	train/masks/0005_05_011.png	train/points/0005_05_011.json
0005_05_012	0005	train/images/0005_05_012.png	train/masks/0005_05_012.png	train/points/0005_05_012.json
0005_05_013	0005	train/images/0005_05_013.png	train/masks/0005_05_013.png	train/points/0005_05_013.json
0005_05_017	0005	train/images/0005_05_017.png	train/masks/0005_05_017.png	train/points/0005_05_017.json
0005_05_018	0005	train/images/0005_05_018.png	train/masks/0005_05_018.png	train/points/0005_05_018.json
0005_05_019	0005	train/images/0005_05_019.png	train/masks/0005_05_019.png	train/points/0005_05_019.json
0005_05_020	0005	train/images/0005_05_020.png	train/masks/0005_05_020.png	train/points/0005_05_020.json
